drug rxcui code,class code,drug,class
856845,704,Amitriptyline,"Antidepressive Agents, Tricyclic"
856845,704,Amitriptyline,"Analgesics, Non-Narcotic"
856845,704,Amitriptyline,Adrenergic Uptake Inhibitors
856845,704,Amitriptyline,Non-selective monoamine reuptake inhibitors
856999,161,Acetaminophen,"Analgesics, Opioid"
856999,161,Acetaminophen,Antitussive Agents
856999,161,Acetaminophen,Narcotics
856999,161,Acetaminophen,"Analgesics, Non-Narcotic"
856999,161,Acetaminophen,Antipyretics
856999,161,Acetaminophen,Anilides
856999,161,Acetaminophen,"Analgesics, Opioid"
856999,161,Acetaminophen,"Anti-Inflammatory Agents, Non-Steroidal"
856999,161,Acetaminophen,"Analgesics, Opioid"
856999,161,Acetaminophen,Antitussive Agents
856999,161,Acetaminophen,Narcotics
856999,161,Acetaminophen,Opium alkaloids and derivatives
857002,5489,Hydrocodone,"Analgesics, Opioid"
857002,5489,Hydrocodone,Antitussive Agents
857002,5489,Hydrocodone,Narcotics
857002,5489,Hydrocodone,"Analgesics, Non-Narcotic"
857002,5489,Hydrocodone,Antipyretics
857002,5489,Hydrocodone,Anilides
857002,5489,Hydrocodone,"Analgesics, Opioid"
857002,5489,Hydrocodone,"Anti-Inflammatory Agents, Non-Steroidal"
857002,5489,Hydrocodone,"Analgesics, Opioid"
857002,5489,Hydrocodone,Antitussive Agents
857002,5489,Hydrocodone,Narcotics
857002,5489,Hydrocodone,Opium alkaloids and derivatives
858071,2683,Colchicine,Gout Suppressants
858071,2683,Colchicine,Tubulin Modulators
858071,2683,Colchicine,Preparations with no effect on uric acid metabolism
858806,3827,Enalapril,Angiotensin-Converting Enzyme Inhibitors
858806,3827,Enalapril,Antihypertensive Agents
858806,3827,Enalapril,Angiotensin-Converting Enzyme Inhibitors
858806,3827,Enalapril,Antihypertensive Agents
858806,3827,Enalapril,"ACE inhibitors, plain"
858810,3827,Enalapril,Angiotensin-Converting Enzyme Inhibitors
858810,3827,Enalapril,Antihypertensive Agents
858810,3827,Enalapril,Angiotensin-Converting Enzyme Inhibitors
858810,3827,Enalapril,Antihypertensive Agents
858810,3827,Enalapril,"ACE inhibitors, plain"
858815,3827,Enalapril,Angiotensin-Converting Enzyme Inhibitors
858815,3827,Enalapril,Antihypertensive Agents
858815,3827,Enalapril,Angiotensin-Converting Enzyme Inhibitors
858815,3827,Enalapril,Antihypertensive Agents
858815,3827,Enalapril,"ACE inhibitors, plain"
858817,3827,Enalapril,Angiotensin-Converting Enzyme Inhibitors
858817,3827,Enalapril,Antihypertensive Agents
858817,3827,Enalapril,Angiotensin-Converting Enzyme Inhibitors
858817,3827,Enalapril,Antihypertensive Agents
858817,3827,Enalapril,"ACE inhibitors, plain"
859426,301542,rosuvastatin,Anticholesteremic Agents
859426,301542,rosuvastatin,Hydroxymethylglutaryl-CoA Reductase Inhibitors
859426,301542,rosuvastatin,HMG CoA reductase inhibitors
859426,301542,rosuvastatin,Anticholesteremic Agents
859426,301542,rosuvastatin,Hydroxymethylglutaryl-CoA Reductase Inhibitors
859749,301542,rosuvastatin,Anticholesteremic Agents
859749,301542,rosuvastatin,Hydroxymethylglutaryl-CoA Reductase Inhibitors
859749,301542,rosuvastatin,HMG CoA reductase inhibitors
859749,301542,rosuvastatin,Anticholesteremic Agents
859749,301542,rosuvastatin,Hydroxymethylglutaryl-CoA Reductase Inhibitors
859753,301542,rosuvastatin,Anticholesteremic Agents
859753,301542,rosuvastatin,Hydroxymethylglutaryl-CoA Reductase Inhibitors
859753,301542,rosuvastatin,HMG CoA reductase inhibitors
859753,301542,rosuvastatin,Anticholesteremic Agents
859753,301542,rosuvastatin,Hydroxymethylglutaryl-CoA Reductase Inhibitors
860738,35829,ranolazine,Cardiovascular Agents
860738,35829,ranolazine,Sodium Channel Blockers
860738,35829,ranolazine,Other cardiac preparations
861006,6809,Metformin,Hypoglycemic Agents
861006,6809,Metformin,Hypoglycemic Agents
861006,6809,Metformin,Biguanides
861448,2590,Clobetasol,Anti-Inflammatory Agents
861448,2590,Clobetasol,Glucocorticoids
861448,2590,Clobetasol,Anti-Inflammatory Agents
861448,2590,Clobetasol,Glucocorticoids
861448,2590,Clobetasol,"Corticosteroids, very potent (group IV)"
863664,32675,oxybutynin,Parasympatholytics
863664,32675,oxybutynin,Muscarinic Antagonists
863664,32675,oxybutynin,Urological Agents
863664,32675,oxybutynin,Drugs for urinary frequency and incontinence
863664,32675,oxybutynin,Parasympatholytics
863664,32675,oxybutynin,Muscarinic Antagonists
863664,32675,oxybutynin,Urological Agents
866086,1827,Buspirone,Anti-Anxiety Agents
866086,1827,Buspirone,Serotonin Receptor Agonists
866086,1827,Buspirone,Azaspirodecanedione derivatives
866086,1827,Buspirone,Anti-Anxiety Agents
866086,1827,Buspirone,Serotonin Receptor Agonists
866096,1827,Buspirone,Anti-Anxiety Agents
866096,1827,Buspirone,Serotonin Receptor Agonists
866096,1827,Buspirone,Azaspirodecanedione derivatives
866096,1827,Buspirone,Anti-Anxiety Agents
866096,1827,Buspirone,Serotonin Receptor Agonists
866508,6918,Metoprolol,Anti-Arrhythmia Agents
866508,6918,Metoprolol,Antihypertensive Agents
866508,6918,Metoprolol,Sympatholytics
866508,6918,Metoprolol,Adrenergic beta-1 Receptor Antagonists
866508,6918,Metoprolol,Anti-Arrhythmia Agents
866508,6918,Metoprolol,Antihypertensive Agents
866508,6918,Metoprolol,Sympatholytics
866508,6918,Metoprolol,Adrenergic beta-1 Receptor Antagonists
866508,6918,Metoprolol,"Beta blocking agents, selective"
866511,6918,Metoprolol,Anti-Arrhythmia Agents
866511,6918,Metoprolol,Antihypertensive Agents
866511,6918,Metoprolol,Sympatholytics
866511,6918,Metoprolol,Adrenergic beta-1 Receptor Antagonists
866511,6918,Metoprolol,Anti-Arrhythmia Agents
866511,6918,Metoprolol,Antihypertensive Agents
866511,6918,Metoprolol,Sympatholytics
866511,6918,Metoprolol,Adrenergic beta-1 Receptor Antagonists
866511,6918,Metoprolol,"Beta blocking agents, selective"
866514,6918,Metoprolol,Anti-Arrhythmia Agents
866514,6918,Metoprolol,Antihypertensive Agents
866514,6918,Metoprolol,Sympatholytics
866514,6918,Metoprolol,Adrenergic beta-1 Receptor Antagonists
866514,6918,Metoprolol,Anti-Arrhythmia Agents
866514,6918,Metoprolol,Antihypertensive Agents
866514,6918,Metoprolol,Sympatholytics
866514,6918,Metoprolol,Adrenergic beta-1 Receptor Antagonists
866514,6918,Metoprolol,"Beta blocking agents, selective"
876690,26225,Ondansetron,Antiemetics
876690,26225,Ondansetron,Antipruritics
876690,26225,Ondansetron,Serotonin Antagonists
876690,26225,Ondansetron,Antipsychotic Agents
876690,26225,Ondansetron,Anti-Anxiety Agents
876690,26225,Ondansetron,Serotonin (5HT3) antagonists
876693,26225,Ondansetron,Antiemetics
876693,26225,Ondansetron,Antipruritics
876693,26225,Ondansetron,Serotonin Antagonists
876693,26225,Ondansetron,Antipsychotic Agents
876693,26225,Ondansetron,Anti-Anxiety Agents
876693,26225,Ondansetron,Serotonin (5HT3) antagonists
884175,2599,Clonidine,Analgesics
884175,2599,Clonidine,Antihypertensive Agents
884175,2599,Clonidine,Sympatholytics
884175,2599,Clonidine,Adrenergic alpha-2 Receptor Agonists
884175,2599,Clonidine,Analgesics
884175,2599,Clonidine,Antihypertensive Agents
884175,2599,Clonidine,Sympatholytics
884175,2599,Clonidine,Adrenergic alpha-2 Receptor Agonists
884175,2599,Clonidine,Imidazoline receptor agonists
884175,2599,Clonidine,Other antimigraine preparations
884175,2599,Clonidine,Sympathomimetics in glaucoma therapy
884187,2599,Clonidine,Analgesics
884187,2599,Clonidine,Antihypertensive Agents
884187,2599,Clonidine,Sympatholytics
884187,2599,Clonidine,Adrenergic alpha-2 Receptor Agonists
884187,2599,Clonidine,Analgesics
884187,2599,Clonidine,Antihypertensive Agents
884187,2599,Clonidine,Sympatholytics
884187,2599,Clonidine,Adrenergic alpha-2 Receptor Agonists
884187,2599,Clonidine,Imidazoline receptor agonists
884187,2599,Clonidine,Other antimigraine preparations
884187,2599,Clonidine,Sympathomimetics in glaucoma therapy
886664,4441,Flecainide,Anti-Arrhythmia Agents
886664,4441,Flecainide,Voltage-Gated Sodium Channel Blockers
886664,4441,Flecainide,Anti-Arrhythmia Agents
886664,4441,Flecainide,Voltage-Gated Sodium Channel Blockers
886664,4441,Flecainide,"Antiarrhythmics, class Ic"
886668,4441,Flecainide,Anti-Arrhythmia Agents
886668,4441,Flecainide,Voltage-Gated Sodium Channel Blockers
886668,4441,Flecainide,Anti-Arrhythmia Agents
886668,4441,Flecainide,Voltage-Gated Sodium Channel Blockers
886668,4441,Flecainide,"Antiarrhythmics, class Ic"
891301,5032,Guaifenesin,Expectorants
891301,5032,Guaifenesin,Expectorants
891881,7052,Morphine,"Analgesics, Opioid"
891881,7052,Morphine,Narcotics
891881,7052,Morphine,"Analgesics, Opioid"
891881,7052,Morphine,Narcotics
891881,7052,Morphine,Natural opium alkaloids
892246,10582,levothyroxine,Thyroid hormones
892531,7052,Morphine,"Analgesics, Opioid"
892531,7052,Morphine,Narcotics
892531,7052,Morphine,"Analgesics, Opioid"
892531,7052,Morphine,Narcotics
892531,7052,Morphine,Natural opium alkaloids
892625,7052,Morphine,"Analgesics, Opioid"
892625,7052,Morphine,Narcotics
892625,7052,Morphine,"Analgesics, Opioid"
892625,7052,Morphine,Narcotics
892625,7052,Morphine,Natural opium alkaloids
896001,41126,fluticasone,Anti-Inflammatory Agents
896001,41126,fluticasone,Bronchodilator Agents
896001,41126,fluticasone,Dermatologic Agents
896001,41126,fluticasone,Anti-Allergic Agents
896001,41126,fluticasone,"Corticosteroids, potent (group III)"
896001,41126,fluticasone,Corticosteroids
896001,41126,fluticasone,Glucocorticoids
896001,41126,fluticasone,Anti-Inflammatory Agents
896001,41126,fluticasone,Bronchodilator Agents
896001,41126,fluticasone,Dermatologic Agents
896001,41126,fluticasone,Anti-Allergic Agents
896771,6185,Labetalol,Adrenergic beta-Antagonists
896771,6185,Labetalol,Antihypertensive Agents
896771,6185,Labetalol,Sympathomimetics
896771,6185,Labetalol,Adrenergic alpha-1 Receptor Antagonists
896771,6185,Labetalol,Adrenergic beta-Antagonists
896771,6185,Labetalol,Antihypertensive Agents
896771,6185,Labetalol,Sympathomimetics
896771,6185,Labetalol,Adrenergic alpha-1 Receptor Antagonists
896771,6185,Labetalol,Alpha and beta blocking agents
897696,3423,Hydromorphone,"Analgesics, Opioid"
897696,3423,Hydromorphone,Narcotics
897696,3423,Hydromorphone,"Analgesics, Opioid"
897696,3423,Hydromorphone,Narcotics
897696,3423,Hydromorphone,Natural opium alkaloids
897702,3423,Hydromorphone,"Analgesics, Opioid"
897702,3423,Hydromorphone,Narcotics
897702,3423,Hydromorphone,"Analgesics, Opioid"
897702,3423,Hydromorphone,Narcotics
897702,3423,Hydromorphone,Natural opium alkaloids
899350,44,Mesna,Protective Agents
899350,44,Mesna,Mucolytics
899350,44,Mesna,Detoxifying agents for antineoplastic treatment
904460,42463,Pravastatin,Anticholesteremic Agents
904460,42463,Pravastatin,Hydroxymethylglutaryl-CoA Reductase Inhibitors
904460,42463,Pravastatin,Anticholesteremic Agents
904460,42463,Pravastatin,Hydroxymethylglutaryl-CoA Reductase Inhibitors
904460,42463,Pravastatin,HMG CoA reductase inhibitors
904469,42463,Pravastatin,Anticholesteremic Agents
904469,42463,Pravastatin,Hydroxymethylglutaryl-CoA Reductase Inhibitors
904469,42463,Pravastatin,Anticholesteremic Agents
904469,42463,Pravastatin,Hydroxymethylglutaryl-CoA Reductase Inhibitors
904469,42463,Pravastatin,HMG CoA reductase inhibitors
904477,42463,Pravastatin,Anticholesteremic Agents
904477,42463,Pravastatin,Hydroxymethylglutaryl-CoA Reductase Inhibitors
904477,42463,Pravastatin,Anticholesteremic Agents
904477,42463,Pravastatin,Hydroxymethylglutaryl-CoA Reductase Inhibitors
904477,42463,Pravastatin,HMG CoA reductase inhibitors
91189,10391,Tetracaine,"Anesthetics, Local"
91189,10391,Tetracaine,Local anesthetics
91189,10391,Tetracaine,Anesthetics for topical use
91189,10391,Tetracaine,Esters of aminobenzoic acid
91189,10391,Tetracaine,Local anesthetics
93253,10763,Triamterene,Diuretics
93253,10763,Triamterene,Epithelial Sodium Channel Blockers
93253,10763,Triamterene,Other potassium-sparing agents
93253,10763,Triamterene,Antihypertensive Agents
93253,10763,Triamterene,Antihypertensive Agents
93253,10763,Triamterene,Diuretics
93253,10763,Triamterene,Sodium Chloride Symporter Inhibitors
93253,10763,Triamterene,"Thiazides, plain"
966220,10582,levothyroxine,Thyroid hormones
966221,10582,levothyroxine,Thyroid hormones
966222,10582,levothyroxine,Thyroid hormones
966224,10582,levothyroxine,Thyroid hormones
966225,10582,levothyroxine,Thyroid hormones
966248,10582,levothyroxine,Thyroid hormones
966253,10582,levothyroxine,Thyroid hormones
978006,6468,Loperamide,Antidiarrheals
978006,6468,Loperamide,Antipropulsives
978006,6468,Loperamide,Antidiarrheals
979092,5521,Hydroxychloroquine,Antimalarials
979092,5521,Hydroxychloroquine,Enzyme Inhibitors
979092,5521,Hydroxychloroquine,Antirheumatic Agents
979092,5521,Hydroxychloroquine,Antimalarials
979092,5521,Hydroxychloroquine,Enzyme Inhibitors
979092,5521,Hydroxychloroquine,Antirheumatic Agents
979092,5521,Hydroxychloroquine,Aminoquinolines
979482,52175,Losartan,Anti-Arrhythmia Agents
979482,52175,Losartan,Antihypertensive Agents
979482,52175,Losartan,Angiotensin II Type 1 Receptor Blockers
979482,52175,Losartan,Anti-Arrhythmia Agents
979482,52175,Losartan,Antihypertensive Agents
979482,52175,Losartan,Angiotensin II Type 1 Receptor Blockers
979482,52175,Losartan,"Angiotensin II receptor blockers (ARBs), plain"
979487,52175,Losartan,Anti-Arrhythmia Agents
979487,52175,Losartan,Antihypertensive Agents
979487,52175,Losartan,Angiotensin II Type 1 Receptor Blockers
979487,52175,Losartan,Anti-Arrhythmia Agents
979487,52175,Losartan,Antihypertensive Agents
979487,52175,Losartan,Angiotensin II Type 1 Receptor Blockers
979487,52175,Losartan,"Angiotensin II receptor blockers (ARBs), plain"
979494,52175,Losartan,Anti-Arrhythmia Agents
979494,52175,Losartan,Antihypertensive Agents
979494,52175,Losartan,Angiotensin II Type 1 Receptor Blockers
979494,52175,Losartan,Anti-Arrhythmia Agents
979494,52175,Losartan,Antihypertensive Agents
979494,52175,Losartan,Angiotensin II Type 1 Receptor Blockers
979494,52175,Losartan,"Angiotensin II receptor blockers (ARBs), plain"
991063,3361,Dicyclomine,Parasympatholytics
991063,3361,Dicyclomine,Muscarinic Antagonists
991063,3361,Dicyclomine,Parasympatholytics
991063,3361,Dicyclomine,Muscarinic Antagonists
991063,3361,Dicyclomine,"Synthetic anticholinergics, esters with tertiary amino group"
991086,3361,Dicyclomine,Parasympatholytics
991086,3361,Dicyclomine,Muscarinic Antagonists
991086,3361,Dicyclomine,Parasympatholytics
991086,3361,Dicyclomine,Muscarinic Antagonists
991086,3361,Dicyclomine,"Synthetic anticholinergics, esters with tertiary amino group"
992440,8745,Promethazine,Antipruritics
992440,8745,Promethazine,Histamine H1 Antagonists
992440,8745,Promethazine,Anti-Allergic Agents
992440,8745,Promethazine,Antipruritics
992440,8745,Promethazine,Histamine H1 Antagonists
992440,8745,Promethazine,Anti-Allergic Agents
992440,8745,Promethazine,Antihistamines for topical use
992440,8745,Promethazine,Phenothiazine derivatives
992447,8745,Promethazine,Antipruritics
992447,8745,Promethazine,Histamine H1 Antagonists
992447,8745,Promethazine,Anti-Allergic Agents
992447,8745,Promethazine,Antipruritics
992447,8745,Promethazine,Histamine H1 Antagonists
992447,8745,Promethazine,Anti-Allergic Agents
992447,8745,Promethazine,Antihistamines for topical use
992447,8745,Promethazine,Phenothiazine derivatives
992454,8745,Promethazine,Antipruritics
992454,8745,Promethazine,Histamine H1 Antagonists
992454,8745,Promethazine,Anti-Allergic Agents
992454,8745,Promethazine,Antipruritics
992454,8745,Promethazine,Histamine H1 Antagonists
992454,8745,Promethazine,Anti-Allergic Agents
992454,8745,Promethazine,Antihistamines for topical use
992454,8745,Promethazine,Phenothiazine derivatives
992460,8745,Promethazine,Antipruritics
992460,8745,Promethazine,Histamine H1 Antagonists
992460,8745,Promethazine,Anti-Allergic Agents
992460,8745,Promethazine,Antipruritics
992460,8745,Promethazine,Histamine H1 Antagonists
992460,8745,Promethazine,Anti-Allergic Agents
992460,8745,Promethazine,Antihistamines for topical use
992460,8745,Promethazine,Phenothiazine derivatives
992668,5489,Hydrocodone,"Analgesics, Opioid"
992668,5489,Hydrocodone,Antitussive Agents
992668,5489,Hydrocodone,Narcotics
992668,5489,Hydrocodone,Parasympatholytics
992668,5489,Hydrocodone,Anticholinergics
992668,5489,Hydrocodone,"Belladonna alkaloids, semisynthetic, quaternary ammonium compounds"
992668,5489,Hydrocodone,"Analgesics, Opioid"
992668,5489,Hydrocodone,Antitussive Agents
992668,5489,Hydrocodone,Narcotics
992668,5489,Hydrocodone,Opium alkaloids and derivatives
993470,6963,Midodrine,Sympathomimetics
993470,6963,Midodrine,Vasoconstrictor Agents
993470,6963,Midodrine,Adrenergic alpha-1 Receptor Agonists
993470,6963,Midodrine,Adrenergic and dopaminergic agents
993470,6963,Midodrine,Sympathomimetics
993470,6963,Midodrine,Vasoconstrictor Agents
993470,6963,Midodrine,Adrenergic alpha-1 Receptor Agonists
993518,42347,Bupropion,Smoking Cessation Agents
993518,42347,Bupropion,"Antidepressive Agents, Second-Generation"
993518,42347,Bupropion,Dopamine Uptake Inhibitors
993518,42347,Bupropion,Cytochrome P-450 CYP2D6 Inhibitors
993518,42347,Bupropion,Smoking Cessation Agents
993518,42347,Bupropion,"Antidepressive Agents, Second-Generation"
993518,42347,Bupropion,Dopamine Uptake Inhibitors
993518,42347,Bupropion,Cytochrome P-450 CYP2D6 Inhibitors
993518,42347,Bupropion,Other antidepressants
993781,161,Acetaminophen,"Analgesics, Non-Narcotic"
993781,161,Acetaminophen,Antipyretics
993781,161,Acetaminophen,Anilides
993781,161,Acetaminophen,"Analgesics, Opioid"
993781,161,Acetaminophen,Antitussive Agents
993781,161,Acetaminophen,Narcotics
993781,161,Acetaminophen,Opium alkaloids and derivatives
993781,161,Acetaminophen,"Analgesics, Opioid"
993781,161,Acetaminophen,Antitussive Agents
993781,161,Acetaminophen,Narcotics
993781,161,Acetaminophen,Opioids in combination with non-opioid analgesics
995258,5553,Hydroxyzine,Antipruritics
995258,5553,Hydroxyzine,Histamine H1 Antagonists
995258,5553,Hydroxyzine,Antipruritics
995258,5553,Hydroxyzine,Histamine H1 Antagonists
995258,5553,Hydroxyzine,Diphenylmethane derivatives
995624,6676,Meclizine,Antiemetics
995624,6676,Meclizine,Histamine H1 Antagonists
995624,6676,Meclizine,Anti-Allergic Agents
995624,6676,Meclizine,Piperazine derivatives
995624,6676,Meclizine,Antiemetics
995624,6676,Meclizine,Histamine H1 Antagonists
995624,6676,Meclizine,Anti-Allergic Agents
995666,6676,Meclizine,Antiemetics
995666,6676,Meclizine,Histamine H1 Antagonists
995666,6676,Meclizine,Anti-Allergic Agents
995666,6676,Meclizine,Piperazine derivatives
995666,6676,Meclizine,Antiemetics
995666,6676,Meclizine,Histamine H1 Antagonists
995666,6676,Meclizine,Anti-Allergic Agents
995868,2670,Codeine,"Analgesics, Opioid"
995868,2670,Codeine,Antitussive Agents
995868,2670,Codeine,Narcotics
995868,2670,Codeine,Opium alkaloids and derivatives
995868,2670,Codeine,"Analgesics, Opioid"
995868,2670,Codeine,Antitussive Agents
995868,2670,Codeine,Narcotics
995868,2670,Codeine,Expectorants
995868,2670,Codeine,Expectorants
996476,2396,Chlorothiazide,Antihypertensive Agents
996476,2396,Chlorothiazide,Diuretics
996476,2396,Chlorothiazide,Sodium Chloride Symporter Inhibitors
996476,2396,Chlorothiazide,"Thiazides, plain"
997224,135447,donepezil,Cholinesterase Inhibitors
997224,135447,donepezil,Nootropic Agents
997224,135447,donepezil,Anticholinesterases
997224,135447,donepezil,Cholinesterase Inhibitors
997224,135447,donepezil,Nootropic Agents
997230,135447,donepezil,Cholinesterase Inhibitors
997230,135447,donepezil,Nootropic Agents
997230,135447,donepezil,Anticholinesterases
997230,135447,donepezil,Cholinesterase Inhibitors
997230,135447,donepezil,Nootropic Agents
998740,82003,Docusate,Laxatives
998740,82003,Docusate,Contact laxatives
998740,82003,Docusate,"Softeners, emollients"
